FltNum,DptrDate,DptrTime,DptrStn,ArrvDate,ArrvTime,ArrvStn,Comp
FB427,8/27/2019,17:20,HOM,8/27/2019,18:35,FBX,C1F1
FB427,8/28/2019,17:20,HOM,8/28/2019,18:35,FBX,C1F1
FB427,8/1/2019,17:20,XMJ,8/1/2019,19:05,TGD,C1F1
FB427,8/1/2019,17:20,TAN,8/1/2019,18:20,TGD,C1F1
FB427,8/2/2019,17:20,XMJ,8/2/2019,19:05,TGD,C1F1
FB427,8/2/2019,17:20,TAN,8/2/2019,18:20,TGD,C1F1
FB427,8/3/2019,17:20,XMJ,8/3/2019,19:05,TGD,C1F1
FB427,8/3/2019,17:20,TAN,8/3/2019,18:20,TGD,C1F1
FB427,8/4/2019,17:20,XMJ,8/4/2019,19:05,TGD,C1F1
FB427,8/4/2019,17:20,TAN,8/4/2019,18:20,TGD,C1F1
FB427,8/5/2019,17:20,XMJ,8/5/2019,19:05,TGD,C1F1
FB427,8/5/2019,17:20,TAN,8/5/2019,18:20,TGD,C1F1
FB427,8/6/2019,17:20,XMJ,8/6/2019,19:05,TGD,C1F1
FB427,8/6/2019,17:20,TAN,8/6/2019,18:20,TGD,C1F1
FB427,8/7/2019,17:20,XMJ,8/7/2019,19:05,TGD,C1F1
FB427,8/7/2019,17:20,TAN,8/7/2019,18:20,TGD,C1F1
FB427,8/8/2019,17:20,XMJ,8/8/2019,19:05,TGD,C1F1
FB648,8/8/2019,17:20,TAN,8/8/2019,18:20,TGD,C1F1
FB1896,8/9/2019,17:20,XMJ,8/9/2019,19:05,TGD,C1F1
FB648,8/9/2019,17:20,TAN,8/9/2019,18:20,TGD,C1F1
FB1896,8/10/2019,17:20,XMJ,8/10/2019,19:05,TGD,C1F1
FB648,8/10/2019,17:20,TAN,8/10/2019,18:20,TGD,C1F1
FB1896,8/11/2019,17:20,TAN,8/11/2019,18:20,TGD,C1F1
FB648,8/12/2019,17:20,XMJ,8/12/2019,19:05,TGD,C1F1
FB1896,8/12/2019,17:20,TAN,8/12/2019,18:20,TGD,C1F1
FB648,8/13/2019,17:20,XMJ,8/13/2019,19:05,TGD,C1F1
FB1896,8/13/2019,17:20,TAN,8/13/2019,18:20,TGD,C1F1
FB648,8/14/2019,17:20,XMJ,8/14/2019,19:05,TGD,C1F1
FB1896,8/14/2019,17:20,TAN,8/14/2019,18:20,TGD,C1F1
FB648,8/15/2019,17:20,XMJ,8/15/2019,19:05,TGD,C1F1
FB1896,8/15/2019,17:20,TAN,8/15/2019,18:20,TGD,C1F1
FB648,8/16/2019,17:20,XMJ,8/16/2019,19:05,TGD,C1F1
FB1896,8/16/2019,17:20,TAN,8/16/2019,18:20,TGD,C1F1
FB648,8/17/2019,17:20,XMJ,8/17/2019,19:05,TGD,C1F1
FB1896,8/17/2019,17:20,TAN,8/17/2019,18:20,TGD,C1F1
FB648,8/18/2019,17:20,XMJ,8/18/2019,19:05,TGD,C1F1
FB1896,8/18/2019,17:20,TAN,8/18/2019,18:20,TGD,C1F1
FB1896,8/19/2019,17:20,XMJ,8/19/2019,19:05,TGD,C1F1
FB648,8/19/2019,17:20,TAN,8/19/2019,18:20,TGD,C1F1
FB1896,8/20/2019,17:20,XMJ,8/20/2019,19:05,TGD,C1F1
FB648,8/20/2019,17:20,TAN,8/20/2019,18:20,TGD,C1F1
FB1896,8/21/2019,17:20,XMJ,8/21/2019,19:05,TGD,C1F1
FB648,8/21/2019,17:20,TAN,8/21/2019,18:20,TGD,C1F1
FB1896,8/22/2019,17:20,XMJ,8/22/2019,19:05,TGD,C1F1
FB648,8/22/2019,17:20,TAN,8/22/2019,18:20,TGD,C1F1
FB1896,8/23/2019,17:20,XMJ,8/23/2019,19:05,TGD,C1F1
FB648,8/23/2019,17:20,TAN,8/23/2019,18:20,TGD,C1F1
FB1896,8/24/2019,17:20,XMJ,8/24/2019,19:05,TGD,C1F1
FB648,8/24/2019,17:20,TAN,8/24/2019,18:20,TGD,C1F1
FB1896,8/25/2019,17:20,XMJ,8/25/2019,19:05,TGD,C1F1
FB648,8/25/2019,17:20,TAN,8/25/2019,18:20,TGD,C1F1
FB1896,8/26/2019,17:20,XMJ,8/26/2019,19:05,TGD,C1F1
FB648,8/26/2019,17:20,TAN,8/26/2019,18:20,TGD,C1F1
FB1896,8/27/2019,17:20,XMJ,8/27/2019,19:05,TGD,C1F1
FB648,8/27/2019,17:20,TAN,8/27/2019,18:20,TGD,C1F1
FB1896,8/28/2019,17:20,XMJ,8/28/2019,19:05,TGD,C1F1
FB648,8/28/2019,17:20,TAN,8/28/2019,18:20,TGD,C1F1
FB1896,8/9/2019,17:25,TGD,8/9/2019,19:55,SXA,C1F1
FB648,8/10/2019,17:25,TGD,8/10/2019,19:55,SXA,C1F1
FB1896,8/11/2019,17:25,TGD,8/11/2019,19:55,SXA,C1F1
FB648,8/12/2019,17:25,TGD,8/12/2019,19:55,SXA,C1F1
FB1896,8/13/2019,17:25,TGD,8/13/2019,19:55,SXA,C1F1
FB648,8/14/2019,17:25,TGD,8/14/2019,19:55,SXA,C1F1
FB1896,8/15/2019,17:25,TGD,8/15/2019,19:55,SXA,C1F1
FB648,8/16/2019,17:25,TGD,8/16/2019,19:55,SXA,C1F1
FB1896,8/17/2019,17:25,TGD,8/17/2019,19:55,SXA,C1F1
FB648,8/18/2019,17:25,TGD,8/18/2019,19:55,SXA,C1F1
FB1896,8/1/2019,17:30,FBX,8/1/2019,18:40,HOM,C1F1
FB648,8/1/2019,17:30,XMJ,8/1/2019,18:35,HOM,C1F1
FB1896,8/2/2019,17:30,FBX,8/2/2019,18:40,HOM,C1F1
FB648,8/2/2019,17:30,XMJ,8/2/2019,18:35,HOM,C1F1
FB1896,8/3/2019,17:30,FBX,8/3/2019,18:40,HOM,C1F1
FB648,8/3/2019,17:30,XMJ,8/3/2019,18:35,HOM,C1F1
FB1097,8/4/2019,17:30,FBX,8/4/2019,18:40,HOM,C1F1
FB1097,8/4/2019,17:30,XMJ,8/4/2019,18:35,HOM,C1F1
FB1097,8/5/2019,17:30,FBX,8/5/2019,18:40,HOM,C1F1
FB1097,8/5/2019,17:30,XMJ,8/5/2019,18:35,HOM,C1F1
FB1097,8/6/2019,17:30,FBX,8/6/2019,18:40,HOM,C1F1
FB1097,8/6/2019,17:30,XMJ,8/6/2019,18:35,HOM,C1F1
FB1097,8/7/2019,17:30,FBX,8/7/2019,18:40,HOM,C1F1
FB1097,8/7/2019,17:30,XMJ,8/7/2019,18:35,HOM,C1F1
FB1097,8/8/2019,17:30,FBX,8/8/2019,18:40,HOM,C1F1
FB1097,8/8/2019,17:30,XMJ,8/8/2019,18:35,HOM,C1F1
FB428,8/9/2019,17:30,FBX,8/9/2019,18:40,HOM,C1F1
FB526,8/9/2019,17:30,XMJ,8/9/2019,18:35,HOM,C1F1
FB428,8/10/2019,17:30,FBX,8/10/2019,18:40,HOM,C1F1
FB526,8/10/2019,17:30,XMJ,8/10/2019,18:35,HOM,C1F1
FB428,8/11/2019,17:30,FBX,8/11/2019,18:40,HOM,C1F1
FB526,8/11/2019,17:30,XMJ,8/11/2019,18:35,HOM,C1F1
FB428,8/12/2019,17:30,FBX,8/12/2019,18:40,HOM,C1F1
FB526,8/12/2019,17:30,XMJ,8/12/2019,18:35,HOM,C1F1
FB428,8/13/2019,17:30,FBX,8/13/2019,18:40,HOM,C1F1
FB526,8/13/2019,17:30,XMJ,8/13/2019,18:35,HOM,C1F1
FB428,8/14/2019,17:30,FBX,8/14/2019,18:40,HOM,C1F1
FB526,8/14/2019,17:30,XMJ,8/14/2019,18:35,HOM,C1F1
FB428,8/15/2019,17:30,FBX,8/15/2019,18:40,HOM,C1F1
FB526,8/15/2019,17:30,XMJ,8/15/2019,18:35,HOM,C1F1
FB428,8/16/2019,17:30,FBX,8/16/2019,18:40,HOM,C1F1
FB526,8/16/2019,17:30,XMJ,8/16/2019,18:35,HOM,C1F1
FB428,8/17/2019,17:30,FBX,8/17/2019,18:40,HOM,C1F1
FB526,8/17/2019,17:30,XMJ,8/17/2019,18:35,HOM,C1F1
FB428,8/18/2019,17:30,FBX,8/18/2019,18:40,HOM,C1F1
FB526,8/18/2019,17:30,XMJ,8/18/2019,18:35,HOM,C1F1
FB428,8/19/2019,17:30,FBX,8/19/2019,18:40,HOM,C1F1
FB526,8/19/2019,17:30,XMJ,8/19/2019,18:35,HOM,C1F1
FB428,8/20/2019,17:30,FBX,8/20/2019,18:40,HOM,C1F1
FB526,8/20/2019,17:30,XMJ,8/20/2019,18:35,HOM,C1F1
FB428,8/21/2019,17:30,FBX,8/21/2019,18:40,HOM,C1F1
FB526,8/21/2019,17:30,XMJ,8/21/2019,18:35,HOM,C1F1
FB428,8/22/2019,17:30,FBX,8/22/2019,18:40,HOM,C1F1
FB526,8/22/2019,17:30,XMJ,8/22/2019,18:35,HOM,C1F1
FB428,8/23/2019,17:30,FBX,8/23/2019,18:40,HOM,C1F1
FB526,8/23/2019,17:30,XMJ,8/23/2019,18:35,HOM,C1F1
FB428,8/24/2019,17:30,FBX,8/24/2019,18:40,HOM,C1F1
FB526,8/24/2019,17:30,XMJ,8/24/2019,18:35,HOM,C1F1
FB428,8/25/2019,17:30,FBX,8/25/2019,18:40,HOM,C1F1
FB526,8/26/2019,17:30,FBX,8/26/2019,18:40,HOM,C1F1
FB428,8/27/2019,17:30,FBX,8/27/2019,18:40,HOM,C1F1
FB526,8/27/2019,17:30,XMJ,8/27/2019,18:35,HOM,C1F1
FB428,8/28/2019,17:30,FBX,8/28/2019,18:40,HOM,C1F1
FB526,8/28/2019,17:30,XMJ,8/28/2019,18:35,HOM,C1F1
FB428,8/1/2019,17:30,TGD,8/1/2019,18:45,OAX,C1F1
FB526,8/2/2019,17:30,TGD,8/2/2019,18:45,OAX,C1F1
FB428,8/3/2019,17:30,TGD,8/3/2019,18:45,OAX,C1F1
FB526,8/4/2019,17:30,TGD,8/4/2019,18:45,OAX,C1F1
FB428,8/5/2019,17:30,TGD,8/5/2019,18:45,OAX,C1F1
FB526,8/6/2019,17:30,TGD,8/6/2019,18:45,OAX,C1F1
FB428,8/7/2019,17:30,TGD,8/7/2019,18:45,OAX,C1F1
FB526,8/8/2019,17:30,TGD,8/8/2019,18:45,OAX,C1F1
FB428,8/9/2019,17:30,TGD,8/9/2019,18:45,OAX,C1F1
FB526,8/10/2019,17:30,TGD,8/10/2019,18:45,OAX,C1F1
FB428,8/11/2019,17:30,TGD,8/11/2019,18:45,OAX,C1F1
FB428,8/12/2019,17:30,TGD,8/12/2019,18:45,OAX,C1F1
FB428,8/13/2019,17:30,TGD,8/13/2019,18:45,OAX,C1F1
FB526,8/14/2019,17:30,TGD,8/14/2019,18:45,OAX,C1F1
FB428,8/15/2019,17:30,TGD,8/15/2019,18:45,OAX,C1F1
FB526,8/16/2019,17:30,TGD,8/16/2019,18:45,OAX,C1F1
FB526,8/17/2019,17:30,TGD,8/17/2019,18:45,OAX,C1F1
FB526,8/18/2019,17:30,TGD,8/18/2019,18:45,OAX,C1F1
FB537,8/19/2019,17:30,TGD,8/19/2019,18:45,OAX,C1F1
FB537,8/20/2019,17:30,TGD,8/20/2019,18:45,OAX,C1F1
FB537,8/21/2019,17:30,TGD,8/21/2019,18:45,OAX,C1F1
FB537,8/22/2019,17:30,TGD,8/22/2019,18:45,OAX,C1F1
FB537,8/23/2019,17:30,TGD,8/23/2019,18:45,OAX,C1F1
FB537,8/24/2019,17:30,TGD,8/24/2019,18:45,OAX,C1F1
FB537,8/25/2019,17:30,TGD,8/25/2019,18:45,OAX,C1F1
FB537,8/26/2019,17:30,TGD,8/26/2019,18:45,OAX,C1F1
FB537,8/27/2019,17:30,TGD,8/27/2019,18:45,OAX,C1F1
FB537,8/28/2019,17:30,TGD,8/28/2019,18:45,OAX,C1F1
FB537,8/1/2019,17:30,NOU,8/1/2019,19:05,TGD,C1F1
FB537,8/2/2019,17:30,NOU,8/2/2019,19:05,TGD,C1F1
FB537,8/3/2019,17:30,NOU,8/3/2019,19:05,TGD,C1F1
FB537,8/4/2019,17:30,NOU,8/4/2019,19:05,TGD,C1F1
FB537,8/5/2019,17:30,NOU,8/5/2019,19:05,TGD,C1F1
FB537,8/6/2019,17:30,NOU,8/6/2019,19:05,TGD,C1F1
FB537,8/7/2019,17:30,NOU,8/7/2019,19:05,TGD,C1F1
FB537,8/8/2019,17:30,NOU,8/8/2019,19:05,TGD,C1F1
FB537,8/9/2019,17:30,NOU,8/9/2019,19:05,TGD,C1F1
FB537,8/10/2019,17:30,NOU,8/10/2019,19:05,TGD,C1F1
FB537,8/11/2019,17:30,NOU,8/11/2019,19:05,TGD,C1F1
FB537,8/12/2019,17:30,NOU,8/12/2019,19:05,TGD,C1F1
FB537,8/13/2019,17:30,NOU,8/13/2019,19:05,TGD,C1F1
FB537,8/14/2019,17:30,NOU,8/14/2019,19:05,TGD,C1F1
FB537,8/15/2019,17:30,NOU,8/15/2019,19:05,TGD,C1F1
FB537,8/16/2019,17:30,NOU,8/16/2019,19:05,TGD,C1F1
FB537,8/17/2019,17:30,NOU,8/17/2019,19:05,TGD,C1F1
FB537,8/18/2019,17:30,NOU,8/18/2019,19:05,TGD,C1F1
FB74,8/19/2019,17:30,NOU,8/19/2019,19:05,TGD,C1F1
FB74,8/20/2019,17:30,NOU,8/20/2019,19:05,TGD,C1F1
FB74,8/21/2019,17:30,NOU,8/21/2019,19:05,TGD,C1F1
FB74,8/22/2019,17:30,NOU,8/22/2019,19:05,TGD,C1F1
FB74,8/23/2019,17:30,NOU,8/23/2019,19:05,TGD,C1F1
FB74,8/24/2019,17:30,NOU,8/24/2019,19:05,TGD,C1F1
FB74,8/25/2019,17:30,NOU,8/25/2019,19:05,TGD,C1F1
FB74,8/26/2019,17:30,NOU,8/26/2019,19:05,TGD,C1F1
FB74,8/27/2019,17:30,NOU,8/27/2019,19:05,TGD,C1F1
FB74,8/28/2019,17:30,NOU,8/28/2019,19:05,TGD,C1F1
FB74,8/1/2019,17:35,UDJ,8/1/2019,18:55,HOM,C1F1
FB74,8/1/2019,17:35,GKU,8/1/2019,18:45,HOM,C1F1
FB74,8/2/2019,17:35,UDJ,8/2/2019,18:55,HOM,C1F1
FB74,8/2/2019,17:35,GKU,8/2/2019,18:45,HOM,C1F1
FB74,8/3/2019,17:35,UDJ,8/3/2019,18:55,HOM,C1F1
FB74,8/3/2019,17:35,GKU,8/3/2019,18:45,HOM,C1F1
FB74,8/4/2019,17:35,UDJ,8/4/2019,18:55,HOM,C1F1
FB74,8/4/2019,17:35,GKU,8/4/2019,18:45,HOM,C1F1
FB74,8/5/2019,17:35,UDJ,8/5/2019,18:55,HOM,C1F1
FB74,8/5/2019,17:35,GKU,8/5/2019,18:45,HOM,C1F1
FB74,8/6/2019,17:35,UDJ,8/6/2019,18:55,HOM,C1F1
FB74,8/6/2019,17:35,GKU,8/6/2019,18:45,HOM,C1F1
FB74,8/7/2019,17:35,UDJ,8/7/2019,18:55,HOM,C1F1
FB74,8/7/2019,17:35,GKU,8/7/2019,18:45,HOM,C1F1
FB74,8/8/2019,17:35,UDJ,8/8/2019,18:55,HOM,C1F1
FB74,8/8/2019,17:35,GKU,8/8/2019,18:45,HOM,C1F1
FB74,8/9/2019,17:35,UDJ,8/9/2019,18:55,HOM,C1F1
FB74,8/9/2019,17:35,GKU,8/9/2019,18:45,HOM,C1F1
FB74,8/10/2019,17:35,UDJ,8/10/2019,18:55,HOM,C1F1
FB74,8/10/2019,17:35,GKU,8/10/2019,18:45,HOM,C1F1
FB738,8/11/2019,17:35,UDJ,8/11/2019,18:55,HOM,C1F1
FB786,8/11/2019,17:35,GKU,8/11/2019,18:45,HOM,C1F1
FB738,8/12/2019,17:35,UDJ,8/12/2019,18:55,HOM,C1F1
FB786,8/12/2019,17:35,GKU,8/12/2019,18:45,HOM,C1F1
FB738,8/13/2019,17:35,UDJ,8/13/2019,18:55,HOM,C1F1
FB786,8/13/2019,17:35,GKU,8/13/2019,18:45,HOM,C1F1
FB738,8/14/2019,17:35,UDJ,8/14/2019,18:55,HOM,C1F1
FB786,8/14/2019,17:35,GKU,8/14/2019,18:45,HOM,C1F1
FB738,8/15/2019,17:35,UDJ,8/15/2019,18:55,HOM,C1F1
FB786,8/15/2019,17:35,GKU,8/15/2019,18:45,HOM,C1F1
FB738,8/16/2019,17:35,UDJ,8/16/2019,18:55,HOM,C1F1
FB786,8/16/2019,17:35,GKU,8/16/2019,18:45,HOM,C1F1
FB738,8/17/2019,17:35,UDJ,8/17/2019,18:55,HOM,C1F1
FB786,8/17/2019,17:35,GKU,8/17/2019,18:45,HOM,C1F1
FB738,8/18/2019,17:35,UDJ,8/18/2019,18:55,HOM,C1F1
FB786,8/18/2019,17:35,GKU,8/18/2019,18:45,HOM,C1F1
FB738,8/19/2019,17:35,UDJ,8/19/2019,18:55,HOM,C1F1
FB786,8/19/2019,17:35,GKU,8/19/2019,18:45,HOM,C1F1
FB738,8/20/2019,17:35,UDJ,8/20/2019,18:55,HOM,C1F1
FB786,8/20/2019,17:35,GKU,8/20/2019,18:45,HOM,C1F1
FB738,8/21/2019,17:35,UDJ,8/21/2019,18:55,HOM,C1F1
FB786,8/21/2019,17:35,GKU,8/21/2019,18:45,HOM,C1F1
FB738,8/22/2019,17:35,UDJ,8/22/2019,18:55,HOM,C1F1
FB786,8/22/2019,17:35,GKU,8/22/2019,18:45,HOM,C1F1
FB738,8/23/2019,17:35,UDJ,8/23/2019,18:55,HOM,C1F1
FB786,8/23/2019,17:35,GKU,8/23/2019,18:45,HOM,C1F1
FB738,8/24/2019,17:35,UDJ,8/24/2019,18:55,HOM,C1F1
FB786,8/24/2019,17:35,GKU,8/24/2019,18:45,HOM,C1F1
FB738,8/25/2019,17:35,UDJ,8/25/2019,18:55,HOM,C1F1
FB786,8/25/2019,17:35,GKU,8/25/2019,18:45,HOM,C1F1
FB738,8/26/2019,17:35,UDJ,8/26/2019,18:55,HOM,C1F1
FB786,8/26/2019,17:35,GKU,8/26/2019,18:45,HOM,C1F1
FB738,8/27/2019,17:35,UDJ,8/27/2019,18:55,HOM,C1F1
FB786,8/27/2019,17:35,GKU,8/27/2019,18:45,HOM,C1F1
FB738,8/28/2019,17:35,UDJ,8/28/2019,18:55,HOM,C1F1
FB786,8/28/2019,17:35,GKU,8/28/2019,18:45,HOM,C1F1
FB738,8/1/2019,17:35,FBX,8/1/2019,19:25,TGD,C1F1
FB786,8/2/2019,17:35,FBX,8/2/2019,19:25,TGD,C1F1
FB738,8/3/2019,17:35,FBX,8/3/2019,19:25,TGD,C1F1
FB786,8/4/2019,17:35,FBX,8/4/2019,19:25,TGD,C1F1
FB738,8/5/2019,17:35,FBX,8/5/2019,19:25,TGD,C1F1
FB786,8/6/2019,17:35,FBX,8/6/2019,19:25,TGD,C1F1
FB738,8/7/2019,17:35,FBX,8/7/2019,19:25,TGD,C1F1
FB786,8/8/2019,17:35,FBX,8/8/2019,19:25,TGD,C1F1
FB738,8/9/2019,17:35,FBX,8/9/2019,19:25,TGD,C1F1
FB786,8/10/2019,17:35,FBX,8/10/2019,19:25,TGD,C1F1
FB738,8/11/2019,17:35,FBX,8/11/2019,19:25,TGD,C1F1
FB786,8/12/2019,17:35,FBX,8/12/2019,19:25,TGD,C1F1
FB738,8/13/2019,17:35,FBX,8/13/2019,19:25,TGD,C1F1
FB786,8/14/2019,17:35,FBX,8/14/2019,19:25,TGD,C1F1
FB738,8/15/2019,17:35,FBX,8/15/2019,19:25,TGD,C1F1
FB786,8/16/2019,17:35,FBX,8/16/2019,19:25,TGD,C1F1
FB738,8/17/2019,17:35,FBX,8/17/2019,19:25,TGD,C1F1
FB786,8/18/2019,17:35,FBX,8/18/2019,19:25,TGD,C1F1
FB738,8/19/2019,17:35,FBX,8/19/2019,19:25,TGD,C1F1
FB786,8/20/2019,17:35,FBX,8/20/2019,19:25,TGD,C1F1
FB786,8/21/2019,17:35,FBX,8/21/2019,19:25,TGD,C1F1
FB264,8/22/2019,17:35,FBX,8/22/2019,19:25,TGD,C1F1
FB264,8/23/2019,17:35,FBX,8/23/2019,19:25,TGD,C1F1
FB264,8/24/2019,17:35,FBX,8/24/2019,19:25,TGD,C1F1
FB264,8/25/2019,17:35,FBX,8/25/2019,19:25,TGD,C1F1
FB264,8/26/2019,17:35,FBX,8/26/2019,19:25,TGD,C1F1
FB264,8/27/2019,17:35,FBX,8/27/2019,19:25,TGD,C1F1
FB264,8/1/2019,17:40,OAX,8/1/2019,19:00,TGD,C1F1
FB264,8/1/2019,17:40,BCJ,8/1/2019,19:20,TGD,C1F1
FB264,8/1/2019,17:40,HWJ,8/1/2019,19:20,TGD,C1F1
FB264,8/2/2019,17:40,OAX,8/2/2019,19:00,TGD,C1F1
FB264,8/2/2019,17:40,BCJ,8/2/2019,19:20,TGD,C1F1
FB264,8/2/2019,17:40,HWJ,8/2/2019,19:20,TGD,C1F1
FB264,8/3/2019,17:40,OAX,8/3/2019,19:00,TGD,C1F1
FB264,8/3/2019,17:40,BCJ,8/3/2019,19:20,TGD,C1F1
FB264,8/3/2019,17:40,HWJ,8/3/2019,19:20,TGD,C1F1
FB264,8/4/2019,17:40,OAX,8/4/2019,19:00,TGD,C1F1
FB264,8/4/2019,17:40,BCJ,8/4/2019,19:20,TGD,C1F1
FB264,8/4/2019,17:40,HWJ,8/4/2019,19:20,TGD,C1F1
FB264,8/5/2019,17:40,OAX,8/5/2019,19:00,TGD,C1F1
FB264,8/5/2019,17:40,BCJ,8/5/2019,19:20,TGD,C1F1
FB264,8/5/2019,17:40,HWJ,8/5/2019,19:20,TGD,C1F1
FB264,8/6/2019,17:40,OAX,8/6/2019,19:00,TGD,C1F1
FB264,8/6/2019,17:40,BCJ,8/6/2019,19:20,TGD,C1F1
FB264,8/6/2019,17:40,HWJ,8/6/2019,19:20,TGD,C1F1
FB264,8/7/2019,17:40,OAX,8/7/2019,19:00,TGD,C1F1
FB264,8/7/2019,17:40,BCJ,8/7/2019,19:20,TGD,C1F1
FB264,8/7/2019,17:40,HWJ,8/7/2019,19:20,TGD,C1F1
FB264,8/8/2019,17:40,OAX,8/8/2019,19:00,TGD,C1F1
FB264,8/8/2019,17:40,BCJ,8/8/2019,19:20,TGD,C1F1
FB538,8/8/2019,17:40,HWJ,8/8/2019,19:20,TGD,C1F1
FB700,8/9/2019,17:40,OAX,8/9/2019,19:00,TGD,C1F1
FB1104,8/9/2019,17:40,BCJ,8/9/2019,19:20,TGD,C1F1
FB538,8/9/2019,17:40,HWJ,8/9/2019,19:20,TGD,C1F1
FB700,8/10/2019,17:40,OAX,8/10/2019,19:00,TGD,C1F1
FB1104,8/10/2019,17:40,BCJ,8/10/2019,19:20,TGD,C1F1
FB538,8/10/2019,17:40,HWJ,8/10/2019,19:20,TGD,C1F1
FB700,8/11/2019,17:40,OAX,8/11/2019,19:00,TGD,C1F1
FB1104,8/11/2019,17:40,BCJ,8/11/2019,19:20,TGD,C1F1
FB538,8/11/2019,17:40,HWJ,8/11/2019,19:20,TGD,C1F1
FB700,8/12/2019,17:40,OAX,8/12/2019,19:00,TGD,C1F1
FB1104,8/12/2019,17:40,BCJ,8/12/2019,19:20,TGD,C1F1
FB538,8/12/2019,17:40,HWJ,8/12/2019,19:20,TGD,C1F1
FB700,8/13/2019,17:40,OAX,8/13/2019,19:00,TGD,C1F1
FB1104,8/13/2019,17:40,BCJ,8/13/2019,19:20,TGD,C1F1
FB538,8/13/2019,17:40,HWJ,8/13/2019,19:20,TGD,C1F1
FB700,8/14/2019,17:40,OAX,8/14/2019,19:00,TGD,C1F1
FB1104,8/14/2019,17:40,BCJ,8/14/2019,19:20,TGD,C1F1
FB538,8/14/2019,17:40,HWJ,8/14/2019,19:20,TGD,C1F1
FB700,8/15/2019,17:40,OAX,8/15/2019,19:00,TGD,C1F1
FB1104,8/15/2019,17:40,BCJ,8/15/2019,19:20,TGD,C1F1
FB538,8/15/2019,17:40,HWJ,8/15/2019,19:20,TGD,C1F1
FB700,8/16/2019,17:40,OAX,8/16/2019,19:00,TGD,C1F1
FB1104,8/16/2019,17:40,BCJ,8/16/2019,19:20,TGD,C1F1
FB538,8/16/2019,17:40,HWJ,8/16/2019,19:20,TGD,C1F1
FB700,8/17/2019,17:40,OAX,8/17/2019,19:00,TGD,C1F1
FB1104,8/17/2019,17:40,BCJ,8/17/2019,19:20,TGD,C1F1
FB538,8/17/2019,17:40,HWJ,8/17/2019,19:20,TGD,C1F1
FB700,8/18/2019,17:40,OAX,8/18/2019,19:00,TGD,C1F1
FB1104,8/18/2019,17:40,HWJ,8/18/2019,19:20,TGD,C1F1
FB538,8/19/2019,17:40,OAX,8/19/2019,19:00,TGD,C1F1
FB700,8/19/2019,17:40,BCJ,8/19/2019,19:20,TGD,C1F1
FB1104,8/19/2019,17:40,HWJ,8/19/2019,19:20,TGD,C1F1
FB538,8/20/2019,17:40,OAX,8/20/2019,19:00,TGD,C1F1
FB700,8/20/2019,17:40,BCJ,8/20/2019,19:20,TGD,C1F1
FB1104,8/20/2019,17:40,HWJ,8/20/2019,19:20,TGD,C1F1
FB538,8/21/2019,17:40,OAX,8/21/2019,19:00,TGD,C1F1
FB700,8/21/2019,17:40,BCJ,8/21/2019,19:20,TGD,C1F1
FB1104,8/21/2019,17:40,HWJ,8/21/2019,19:20,TGD,C1F1
FB538,8/22/2019,17:40,OAX,8/22/2019,19:00,TGD,C1F1
FB700,8/22/2019,17:40,BCJ,8/22/2019,19:20,TGD,C1F1
FB1104,8/22/2019,17:40,HWJ,8/22/2019,19:20,TGD,C1F1
FB538,8/23/2019,17:40,OAX,8/23/2019,19:00,TGD,C1F1
FB700,8/23/2019,17:40,BCJ,8/23/2019,19:20,TGD,C1F1
FB1104,8/23/2019,17:40,HWJ,8/23/2019,19:20,TGD,C1F1
FB538,8/24/2019,17:40,OAX,8/24/2019,19:00,TGD,C1F1
FB700,8/24/2019,17:40,BCJ,8/24/2019,19:20,TGD,C1F1
FB1104,8/24/2019,17:40,HWJ,8/24/2019,19:20,TGD,C1F1
FB538,8/25/2019,17:40,OAX,8/25/2019,19:00,TGD,C1F1
FB700,8/25/2019,17:40,BCJ,8/25/2019,19:20,TGD,C1F1
FB1104,8/25/2019,17:40,HWJ,8/25/2019,19:20,TGD,C1F1
FB538,8/26/2019,17:40,OAX,8/26/2019,19:00,TGD,C1F1
FB1104,8/26/2019,17:40,BCJ,8/26/2019,19:20,TGD,C1F1
FB538,8/26/2019,17:40,HWJ,8/26/2019,19:20,TGD,C1F1
FB700,8/27/2019,17:40,OAX,8/27/2019,19:00,TGD,C1F1
FB1104,8/27/2019,17:40,BCJ,8/27/2019,19:20,TGD,C1F1
FB538,8/27/2019,17:40,HWJ,8/27/2019,19:20,TGD,C1F1
FB700,8/28/2019,17:40,BCJ,8/28/2019,19:20,TGD,C1F1
FB1104,8/28/2019,17:40,HWJ,8/28/2019,19:20,TGD,C1F1
FB538,8/1/2019,17:40,TGD,8/1/2019,19:00,TXD,C1F1
FB700,8/2/2019,17:40,TGD,8/2/2019,19:00,TXD,C1F1
FB1104,8/3/2019,17:40,TGD,8/3/2019,19:00,TXD,C1F1
FB538,8/4/2019,17:40,TGD,8/4/2019,19:00,TXD,C1F1
FB700,8/5/2019,17:40,TGD,8/5/2019,19:00,TXD,C1F1
FB1104,8/6/2019,17:40,TGD,8/6/2019,19:00,TXD,C1F1
FB538,8/7/2019,17:40,TGD,8/7/2019,19:00,TXD,C1F1
FB700,8/8/2019,17:40,TGD,8/8/2019,19:00,TXD,C1F1
FB1104,8/9/2019,17:40,TGD,8/9/2019,19:00,TXD,C1F1
FB538,8/10/2019,17:40,TGD,8/10/2019,19:00,TXD,C1F1
